"location","date","variant","num_sequences","perc_sequences","num_sequences_total"
"Sri Lanka","2021-07-12","Alpha",41,57.75,71
"Sri Lanka","2021-07-12","Delta",28,39.44,71
"Sri Lanka","2021-07-12","Omicron",0,0,71
"Sri Lanka","2021-07-26","Alpha",43,52.44,82
"Sri Lanka","2021-07-26","Delta",38,46.34,82
"Sri Lanka","2021-07-26","Omicron",0,0,82
"Sri Lanka","2021-08-09","Alpha",13,11.02,118
"Sri Lanka","2021-08-09","Delta",104,88.14,118
"Sri Lanka","2021-08-09","Omicron",0,0,118
"Sri Lanka","2021-08-23","Alpha",4,3.88,103
"Sri Lanka","2021-08-23","Delta",99,96.12,103
"Sri Lanka","2021-08-23","Omicron",0,0,103
"Sri Lanka","2021-09-06","Alpha",5,2.24,223
"Sri Lanka","2021-09-06","Delta",218,97.76,223
"Sri Lanka","2021-09-06","Omicron",0,0,223
"Sri Lanka","2021-09-20","Alpha",3,2.1,143
"Sri Lanka","2021-09-20","Delta",140,97.9,143
"Sri Lanka","2021-09-20","Omicron",0,0,143
"Sri Lanka","2021-10-04","Alpha",0,0,83
"Sri Lanka","2021-10-04","Delta",83,100,83
"Sri Lanka","2021-10-04","Omicron",0,0,83
"Sri Lanka","2021-10-18","Alpha",1,0.6,168
"Sri Lanka","2021-10-18","Delta",162,96.43,168
"Sri Lanka","2021-10-18","Omicron",0,0,168
"Sri Lanka","2021-11-01","Alpha",0,0,106
"Sri Lanka","2021-11-01","Delta",106,100,106
"Sri Lanka","2021-11-01","Omicron",0,0,106
"Sri Lanka","2021-11-15","Alpha",0,0,84
"Sri Lanka","2021-11-15","Delta",84,100,84
"Sri Lanka","2021-11-15","Omicron",0,0,84
"Sri Lanka","2021-11-29","Alpha",0,0,101
"Sri Lanka","2021-11-29","Delta",100,99.01,101
"Sri Lanka","2021-11-29","Omicron",1,0.99,101
"Sri Lanka","2021-12-13","Alpha",0,0,197
"Sri Lanka","2021-12-13","Delta",194,98.48,197
"Sri Lanka","2021-12-13","Omicron",3,1.52,197
"Sri Lanka","2021-12-27","Alpha",0,0,191
"Sri Lanka","2021-12-27","Delta",150,78.53,191
"Sri Lanka","2021-12-27","Omicron",37,19.37,191
"Sri Lanka","2022-01-05","Alpha",0,0,11
"Sri Lanka","2022-01-05","Delta",3,27.27,11
"Sri Lanka","2022-01-05","Omicron",7,63.64,11
"Suriname","2020-05-11","Alpha",0,0,1
"Suriname","2020-05-11","Delta",0,0,1
"Suriname","2020-05-11","Omicron",0,0,1
"Suriname","2020-06-22","Alpha",0,0,3
"Suriname","2020-06-22","Delta",0,0,3
"Suriname","2020-06-22","Omicron",0,0,3
"Suriname","2020-07-06","Alpha",0,0,33
"Suriname","2020-07-06","Delta",0,0,33
"Suriname","2020-07-06","Omicron",0,0,33
"Suriname","2020-07-20","Alpha",0,0,24
"Suriname","2020-07-20","Delta",0,0,24
"Suriname","2020-07-20","Omicron",0,0,24
"Suriname","2020-08-03","Alpha",0,0,2
"Suriname","2020-08-03","Delta",0,0,2
"Suriname","2020-08-03","Omicron",0,0,2
"Suriname","2020-08-17","Alpha",0,0,22
"Suriname","2020-08-17","Delta",0,0,22
"Suriname","2020-08-17","Omicron",0,0,22
"Suriname","2020-08-31","Alpha",0,0,3
"Suriname","2020-08-31","Delta",0,0,3
"Suriname","2020-08-31","Omicron",0,0,3
"Suriname","2020-12-21","Alpha",0,0,10
"Suriname","2020-12-21","Delta",0,0,10
"Suriname","2020-12-21","Omicron",0,0,10
"Suriname","2021-01-04","Alpha",0,0,6
"Suriname","2021-01-04","Delta",0,0,6
"Suriname","2021-01-04","Omicron",0,0,6
"Suriname","2021-01-25","Alpha",0,0,17
"Suriname","2021-01-25","Delta",0,0,17
"Suriname","2021-01-25","Omicron",0,0,17
"Suriname","2021-02-08","Alpha",0,0,8
"Suriname","2021-02-08","Delta",0,0,8
"Suriname","2021-02-08","Omicron",0,0,8
"Suriname","2021-02-22","Alpha",1,11.11,9
"Suriname","2021-02-22","Delta",0,0,9
"Suriname","2021-02-22","Omicron",0,0,9
"Suriname","2021-03-08","Alpha",2,6.45,31
"Suriname","2021-03-08","Delta",0,0,31
"Suriname","2021-03-08","Omicron",0,0,31
"Suriname","2021-03-22","Alpha",3,23.08,13
"Suriname","2021-03-22","Delta",0,0,13
"Suriname","2021-03-22","Omicron",0,0,13
"Suriname","2021-04-05","Alpha",12,21.05,57
"Suriname","2021-04-05","Delta",0,0,57
"Suriname","2021-04-05","Omicron",0,0,57
"Suriname","2021-04-19","Alpha",9,18.37,49
"Suriname","2021-04-19","Delta",0,0,49
"Suriname","2021-04-19","Omicron",0,0,49
"Suriname","2021-05-03","Alpha",4,17.39,23
"Suriname","2021-05-03","Delta",0,0,23
"Suriname","2021-05-03","Omicron",0,0,23
"Suriname","2021-05-17","Alpha",8,18.6,43
"Suriname","2021-05-17","Delta",0,0,43
"Suriname","2021-05-17","Omicron",0,0,43
"Suriname","2021-05-31","Alpha",2,3.77,53
"Suriname","2021-05-31","Delta",0,0,53
"Suriname","2021-05-31","Omicron",0,0,53
"Suriname","2021-06-14","Alpha",0,0,37
"Suriname","2021-06-14","Delta",0,0,37
"Suriname","2021-06-14","Omicron",0,0,37
"Suriname","2021-06-28","Alpha",0,0,50
"Suriname","2021-06-28","Delta",0,0,50
"Suriname","2021-06-28","Omicron",0,0,50
"Suriname","2021-07-12","Alpha",2,5.13,39
"Suriname","2021-07-12","Delta",0,0,39
"Suriname","2021-07-12","Omicron",0,0,39
"Suriname","2021-07-26","Alpha",2,5.71,35
"Suriname","2021-07-26","Delta",2,5.71,35
"Suriname","2021-07-26","Omicron",0,0,35
"Suriname","2021-08-09","Alpha",2,4,50
"Suriname","2021-08-09","Delta",8,16,50
"Suriname","2021-08-09","Omicron",0,0,50
"Suriname","2021-08-23","Alpha",1,2.33,43
"Suriname","2021-08-23","Delta",15,34.88,43
"Suriname","2021-08-23","Omicron",0,0,43
"Suriname","2021-09-06","Alpha",0,0,57
"Suriname","2021-09-06","Delta",49,85.96,57
"Suriname","2021-09-06","Omicron",0,0,57
"Suriname","2021-09-20","Alpha",0,0,64
"Suriname","2021-09-20","Delta",62,96.88,64
"Suriname","2021-09-20","Omicron",0,0,64
"Suriname","2021-10-04","Alpha",0,0,31
"Suriname","2021-10-04","Delta",31,100,31
"Suriname","2021-10-04","Omicron",0,0,31
"Suriname","2021-10-18","Alpha",0,0,39
"Suriname","2021-10-18","Delta",39,100,39
"Suriname","2021-10-18","Omicron",0,0,39
"Suriname","2021-11-01","Alpha",0,0,16
"Suriname","2021-11-01","Delta",16,100,16
"Suriname","2021-11-01","Omicron",0,0,16
"Suriname","2021-11-15","Alpha",0,0,23
"Suriname","2021-11-15","Delta",23,100,23
"Suriname","2021-11-15","Omicron",0,0,23
"Suriname","2021-11-29","Alpha",0,0,17
"Suriname","2021-11-29","Delta",17,100,17
"Suriname","2021-11-29","Omicron",0,0,17
"Suriname","2021-12-13","Alpha",0,0,23
"Suriname","2021-12-13","Delta",23,100,23
"Suriname","2021-12-13","Omicron",0,0,23
"Sweden","2020-05-11","Alpha",0,0,52
"Sweden","2020-05-11","Delta",0,0,52
"Sweden","2020-05-11","Omicron",0,0,52
"Sweden","2020-05-25","Alpha",0,0,81
"Sweden","2020-05-25","Delta",0,0,81
"Sweden","2020-05-25","Omicron",0,0,81
"Sweden","2020-06-08","Alpha",0,0,83
"Sweden","2020-06-08","Delta",0,0,83
"Sweden","2020-06-08","Omicron",0,0,83
"Sweden","2020-06-22","Alpha",0,0,36
"Sweden","2020-06-22","Delta",0,0,36
"Sweden","2020-06-22","Omicron",0,0,36
"Sweden","2020-07-06","Alpha",0,0,43
"Sweden","2020-07-06","Delta",0,0,43
"Sweden","2020-07-06","Omicron",0,0,43
"Sweden","2020-07-20","Alpha",0,0,40
"Sweden","2020-07-20","Delta",0,0,40
"Sweden","2020-07-20","Omicron",0,0,40
"Sweden","2020-08-03","Alpha",0,0,15
"Sweden","2020-08-03","Delta",0,0,15
"Sweden","2020-08-03","Omicron",0,0,15
"Sweden","2020-08-17","Alpha",0,0,41
"Sweden","2020-08-17","Delta",0,0,41
"Sweden","2020-08-17","Omicron",0,0,41
"Sweden","2020-08-31","Alpha",0,0,43
"Sweden","2020-08-31","Delta",0,0,43
"Sweden","2020-08-31","Omicron",0,0,43
"Sweden","2020-09-14","Alpha",0,0,38
"Sweden","2020-09-14","Delta",0,0,38
"Sweden","2020-09-14","Omicron",0,0,38
"Sweden","2020-09-28","Alpha",0,0,54
"Sweden","2020-09-28","Delta",0,0,54
"Sweden","2020-09-28","Omicron",0,0,54
"Sweden","2020-10-12","Alpha",1,2.22,45
"Sweden","2020-10-12","Delta",0,0,45
"Sweden","2020-10-12","Omicron",0,0,45
"Sweden","2020-10-26","Alpha",0,0,43
"Sweden","2020-10-26","Delta",0,0,43
"Sweden","2020-10-26","Omicron",0,0,43
"Sweden","2020-11-09","Alpha",4,3.2,125
"Sweden","2020-11-09","Delta",0,0,125
"Sweden","2020-11-09","Omicron",0,0,125
"Sweden","2020-11-23","Alpha",2,1.9,105
"Sweden","2020-11-23","Delta",0,0,105
"Sweden","2020-11-23","Omicron",0,0,105
"Sweden","2020-12-07","Alpha",0,0,145
"Sweden","2020-12-07","Delta",0,0,145
"Sweden","2020-12-07","Omicron",0,0,145
"Sweden","2020-12-21","Alpha",1,0.57,174
"Sweden","2020-12-21","Delta",0,0,174
"Sweden","2020-12-21","Omicron",0,0,174
"Sweden","2021-01-04","Alpha",42,7.85,535
"Sweden","2021-01-04","Delta",0,0,535
"Sweden","2021-01-04","Omicron",0,0,535
"Sweden","2021-01-11","Alpha",59,20.42,289
"Sweden","2021-01-11","Delta",0,0,289
"Sweden","2021-01-11","Omicron",0,0,289
"Sweden","2021-01-25","Alpha",207,9.4,2203
"Sweden","2021-01-25","Delta",1,0.05,2203
"Sweden","2021-01-25","Omicron",0,0,2203
"Sweden","2021-02-08","Alpha",1414,25.5,5546
"Sweden","2021-02-08","Delta",0,0,5546
"Sweden","2021-02-08","Omicron",0,0,5546
"Sweden","2021-02-22","Alpha",5639,60.59,9307
"Sweden","2021-02-22","Delta",0,0,9307
"Sweden","2021-02-22","Omicron",0,0,9307
"Sweden","2021-03-08","Alpha",8917,79,11288
"Sweden","2021-03-08","Delta",0,0,11288
"Sweden","2021-03-08","Omicron",0,0,11288
"Sweden","2021-03-22","Alpha",11770,87.86,13397
"Sweden","2021-03-22","Delta",0,0,13397
"Sweden","2021-03-22","Omicron",0,0,13397
"Sweden","2021-04-05","Alpha",9408,90.77,10365
"Sweden","2021-04-05","Delta",2,0.02,10365
"Sweden","2021-04-05","Omicron",0,0,10365
"Sweden","2021-04-19","Alpha",7002,94.42,7416
"Sweden","2021-04-19","Delta",8,0.11,7416
"Sweden","2021-04-19","Omicron",0,0,7416
"Sweden","2021-05-03","Alpha",6448,95.3,6766
"Sweden","2021-05-03","Delta",15,0.22,6766
"Sweden","2021-05-03","Omicron",0,0,6766
"Sweden","2021-05-17","Alpha",6819,96.78,7046
"Sweden","2021-05-17","Delta",32,0.45,7046
"Sweden","2021-05-17","Omicron",0,0,7046
"Sweden","2021-05-31","Alpha",4999,94.89,5268
"Sweden","2021-05-31","Delta",107,2.03,5268
"Sweden","2021-05-31","Omicron",0,0,5268
"Sweden","2021-06-14","Alpha",2992,77.19,3876
"Sweden","2021-06-14","Delta",799,20.61,3876
"Sweden","2021-06-14","Omicron",0,0,3876
"Sweden","2021-06-28","Alpha",2040,61.28,3329
"Sweden","2021-06-28","Delta",1214,36.47,3329
"Sweden","2021-06-28","Omicron",0,0,3329
"Sweden","2021-07-12","Alpha",640,28.71,2229
"Sweden","2021-07-12","Delta",1548,69.45,2229
"Sweden","2021-07-12","Omicron",0,0,2229
"Sweden","2021-07-26","Alpha",154,4.59,3358
"Sweden","2021-07-26","Delta",3178,94.64,3358
"Sweden","2021-07-26","Omicron",0,0,3358
"Sweden","2021-08-09","Alpha",34,0.74,4585
"Sweden","2021-08-09","Delta",4546,99.15,4585
"Sweden","2021-08-09","Omicron",0,0,4585
"Sweden","2021-08-23","Alpha",11,0.18,6148
"Sweden","2021-08-23","Delta",6134,99.77,6148
"Sweden","2021-08-23","Omicron",0,0,6148
"Sweden","2021-09-06","Alpha",2,0.04,5028
"Sweden","2021-09-06","Delta",5025,99.94,5028
"Sweden","2021-09-06","Omicron",0,0,5028
"Sweden","2021-09-20","Alpha",0,0,4183
"Sweden","2021-09-20","Delta",4183,100,4183
"Sweden","2021-09-20","Omicron",0,0,4183
"Sweden","2021-10-04","Alpha",2,0.06,3358
"Sweden","2021-10-04","Delta",3356,99.94,3358
"Sweden","2021-10-04","Omicron",0,0,3358
"Sweden","2021-10-18","Alpha",1,0.04,2824
"Sweden","2021-10-18","Delta",2823,99.96,2824
"Sweden","2021-10-18","Omicron",0,0,2824
"Sweden","2021-11-01","Alpha",0,0,4604
"Sweden","2021-11-01","Delta",4603,99.98,4604
"Sweden","2021-11-01","Omicron",0,0,4604
"Sweden","2021-11-15","Alpha",0,0,4812
"Sweden","2021-11-15","Delta",4811,99.98,4812
"Sweden","2021-11-15","Omicron",0,0,4812
"Sweden","2021-11-29","Alpha",0,0,4120
"Sweden","2021-11-29","Delta",4115,99.88,4120
"Sweden","2021-11-29","Omicron",5,0.12,4120
"Sweden","2021-12-13","Alpha",0,0,3572
"Sweden","2021-12-13","Delta",3375,94.48,3572
"Sweden","2021-12-13","Omicron",195,5.46,3572
"Sweden","2021-12-27","Alpha",0,0,1239
"Sweden","2021-12-27","Delta",777,62.71,1239
"Sweden","2021-12-27","Omicron",434,35.03,1239
"Switzerland","2020-05-11","Alpha",0,0,106
"Switzerland","2020-05-11","Delta",0,0,106
"Switzerland","2020-05-11","Omicron",0,0,106
"Switzerland","2020-05-25","Alpha",0,0,23
"Switzerland","2020-05-25","Delta",0,0,23
"Switzerland","2020-05-25","Omicron",0,0,23
"Switzerland","2020-06-08","Alpha",0,0,27
"Switzerland","2020-06-08","Delta",0,0,27
"Switzerland","2020-06-08","Omicron",0,0,27
"Switzerland","2020-06-22","Alpha",0,0,25
"Switzerland","2020-06-22","Delta",0,0,25
"Switzerland","2020-06-22","Omicron",0,0,25
"Switzerland","2020-07-06","Alpha",0,0,89
"Switzerland","2020-07-06","Delta",0,0,89
"Switzerland","2020-07-06","Omicron",0,0,89
"Switzerland","2020-07-20","Alpha",0,0,169
"Switzerland","2020-07-20","Delta",0,0,169
"Switzerland","2020-07-20","Omicron",0,0,169
"Switzerland","2020-08-03","Alpha",0,0,145
"Switzerland","2020-08-03","Delta",0,0,145
"Switzerland","2020-08-03","Omicron",0,0,145
"Switzerland","2020-08-17","Alpha",0,0,174
"Switzerland","2020-08-17","Delta",0,0,174
"Switzerland","2020-08-17","Omicron",0,0,174
"Switzerland","2020-08-31","Alpha",0,0,306
"Switzerland","2020-08-31","Delta",0,0,306
"Switzerland","2020-08-31","Omicron",0,0,306
"Switzerland","2020-09-14","Alpha",0,0,288
"Switzerland","2020-09-14","Delta",0,0,288
"Switzerland","2020-09-14","Omicron",0,0,288
"Switzerland","2020-09-28","Alpha",0,0,52
"Switzerland","2020-09-28","Delta",0,0,52
"Switzerland","2020-09-28","Omicron",0,0,52
"Switzerland","2020-10-12","Alpha",0,0,448
"Switzerland","2020-10-12","Delta",0,0,448
"Switzerland","2020-10-12","Omicron",0,0,448
"Switzerland","2020-10-26","Alpha",0,0,998
"Switzerland","2020-10-26","Delta",0,0,998
"Switzerland","2020-10-26","Omicron",0,0,998
"Switzerland","2020-11-09","Alpha",0,0,1607
"Switzerland","2020-11-09","Delta",0,0,1607
"Switzerland","2020-11-09","Omicron",0,0,1607
"Switzerland","2020-11-23","Alpha",13,0.77,1685
"Switzerland","2020-11-23","Delta",0,0,1685
"Switzerland","2020-11-23","Omicron",0,0,1685
"Switzerland","2020-12-07","Alpha",9,0.63,1421
"Switzerland","2020-12-07","Delta",0,0,1421
"Switzerland","2020-12-07","Omicron",0,0,1421
"Switzerland","2020-12-21","Alpha",17,0.7,2426
"Switzerland","2020-12-21","Delta",0,0,2426
"Switzerland","2020-12-21","Omicron",0,0,2426
"Switzerland","2021-01-04","Alpha",100,3.1,3229
"Switzerland","2021-01-04","Delta",0,0,3229
"Switzerland","2021-01-04","Omicron",0,0,3229
"Switzerland","2021-01-11","Alpha",199,11.15,1785
"Switzerland","2021-01-11","Delta",0,0,1785
"Switzerland","2021-01-11","Omicron",0,0,1785
"Switzerland","2021-01-25","Alpha",433,12.15,3563
"Switzerland","2021-01-25","Delta",0,0,3563
"Switzerland","2021-01-25","Omicron",0,0,3563
"Switzerland","2021-02-08","Alpha",1192,39.04,3053
"Switzerland","2021-02-08","Delta",0,0,3053
"Switzerland","2021-02-08","Omicron",0,0,3053
"Switzerland","2021-02-22","Alpha",1083,59.54,1819
"Switzerland","2021-02-22","Delta",0,0,1819
"Switzerland","2021-02-22","Omicron",0,0,1819
"Switzerland","2021-03-08","Alpha",1500,77.48,1936
"Switzerland","2021-03-08","Delta",0,0,1936
"Switzerland","2021-03-08","Omicron",0,0,1936
"Switzerland","2021-03-22","Alpha",2223,88.07,2524
"Switzerland","2021-03-22","Delta",0,0,2524
"Switzerland","2021-03-22","Omicron",0,0,2524
"Switzerland","2021-04-05","Alpha",2340,92.82,2521
"Switzerland","2021-04-05","Delta",0,0,2521
"Switzerland","2021-04-05","Omicron",0,0,2521
"Switzerland","2021-04-19","Alpha",2986,93.31,3200
"Switzerland","2021-04-19","Delta",8,0.25,3200
"Switzerland","2021-04-19","Omicron",0,0,3200
"Switzerland","2021-05-03","Alpha",3713,92.04,4034
"Switzerland","2021-05-03","Delta",33,0.82,4034
"Switzerland","2021-05-03","Omicron",0,0,4034
"Switzerland","2021-05-17","Alpha",2640,91.6,2882
"Switzerland","2021-05-17","Delta",26,0.9,2882
"Switzerland","2021-05-17","Omicron",0,0,2882
"Switzerland","2021-05-31","Alpha",1965,88.91,2210
"Switzerland","2021-05-31","Delta",57,2.58,2210
"Switzerland","2021-05-31","Omicron",0,0,2210
"Switzerland","2021-06-14","Alpha",895,80.78,1108
"Switzerland","2021-06-14","Delta",125,11.28,1108
"Switzerland","2021-06-14","Omicron",0,0,1108
"Switzerland","2021-06-28","Alpha",292,60.96,479
"Switzerland","2021-06-28","Delta",136,28.39,479
"Switzerland","2021-06-28","Omicron",0,0,479
"Switzerland","2021-07-12","Alpha",147,15.26,963
"Switzerland","2021-07-12","Delta",761,79.02,963
"Switzerland","2021-07-12","Omicron",0,0,963
"Switzerland","2021-07-26","Alpha",65,2.22,2932
"Switzerland","2021-07-26","Delta",2814,95.98,2932
"Switzerland","2021-07-26","Omicron",0,0,2932
"Switzerland","2021-08-09","Alpha",36,0.78,4623
"Switzerland","2021-08-09","Delta",4504,97.43,4623
"Switzerland","2021-08-09","Omicron",0,0,4623
"Switzerland","2021-08-23","Alpha",12,0.18,6633
"Switzerland","2021-08-23","Delta",6606,99.59,6633
"Switzerland","2021-08-23","Omicron",0,0,6633
"Switzerland","2021-09-06","Alpha",7,0.16,4379
"Switzerland","2021-09-06","Delta",4369,99.77,4379
"Switzerland","2021-09-06","Omicron",0,0,4379
"Switzerland","2021-09-20","Alpha",0,0,4396
"Switzerland","2021-09-20","Delta",4395,99.98,4396
"Switzerland","2021-09-20","Omicron",0,0,4396
"Switzerland","2021-10-04","Alpha",0,0,3784
"Switzerland","2021-10-04","Delta",3784,100,3784
"Switzerland","2021-10-04","Omicron",0,0,3784
"Switzerland","2021-10-18","Alpha",0,0,3230
"Switzerland","2021-10-18","Delta",3229,99.97,3230
"Switzerland","2021-10-18","Omicron",0,0,3230
"Switzerland","2021-11-01","Alpha",7,0.14,5102
"Switzerland","2021-11-01","Delta",5088,99.73,5102
"Switzerland","2021-11-01","Omicron",0,0,5102
"Switzerland","2021-11-15","Alpha",20,0.3,6584
"Switzerland","2021-11-15","Delta",6563,99.68,6584
"Switzerland","2021-11-15","Omicron",0,0,6584
"Switzerland","2021-11-29","Alpha",1,0.02,6568
"Switzerland","2021-11-29","Delta",6543,99.62,6568
"Switzerland","2021-11-29","Omicron",24,0.37,6568
"Switzerland","2021-12-13","Alpha",0,0,4811
"Switzerland","2021-12-13","Delta",4566,94.91,4811
"Switzerland","2021-12-13","Omicron",244,5.07,4811
"Switzerland","2021-12-27","Alpha",0,0,1330
"Switzerland","2021-12-27","Delta",816,61.35,1330
"Switzerland","2021-12-27","Omicron",514,38.65,1330
"Thailand","2020-08-03","Alpha",0,0,5
"Thailand","2020-08-03","Delta",0,0,5
"Thailand","2020-08-03","Omicron",0,0,5
"Thailand","2020-08-31","Alpha",0,0,2
"Thailand","2020-08-31","Delta",0,0,2
"Thailand","2020-08-31","Omicron",0,0,2
"Thailand","2020-09-28","Alpha",0,0,2
"Thailand","2020-09-28","Delta",0,0,2
"Thailand","2020-09-28","Omicron",0,0,2
"Thailand","2020-10-12","Alpha",0,0,7
"Thailand","2020-10-12","Delta",0,0,7
"Thailand","2020-10-12","Omicron",0,0,7
"Thailand","2020-10-26","Alpha",0,0,7
"Thailand","2020-10-26","Delta",0,0,7
"Thailand","2020-10-26","Omicron",0,0,7
"Thailand","2020-11-09","Alpha",0,0,6
"Thailand","2020-11-09","Delta",0,0,6
"Thailand","2020-11-09","Omicron",0,0,6
"Thailand","2020-11-23","Alpha",0,0,9
"Thailand","2020-11-23","Delta",0,0,9
"Thailand","2020-11-23","Omicron",0,0,9
"Thailand","2020-12-07","Alpha",0,0,18
"Thailand","2020-12-07","Delta",0,0,18
"Thailand","2020-12-07","Omicron",0,0,18
"Thailand","2020-12-21","Alpha",0,0,76
"Thailand","2020-12-21","Delta",0,0,76
"Thailand","2020-12-21","Omicron",0,0,76
"Thailand","2021-01-04","Alpha",1,2.7,37
"Thailand","2021-01-04","Delta",0,0,37
"Thailand","2021-01-04","Omicron",0,0,37
"Thailand","2021-01-11","Alpha",2,4.26,47
"Thailand","2021-01-11","Delta",0,0,47
"Thailand","2021-01-11","Omicron",0,0,47
"Thailand","2021-01-25","Alpha",3,9.09,33
"Thailand","2021-01-25","Delta",0,0,33
"Thailand","2021-01-25","Omicron",0,0,33
"Thailand","2021-02-08","Alpha",6,18.18,33
"Thailand","2021-02-08","Delta",0,0,33
"Thailand","2021-02-08","Omicron",0,0,33
"Thailand","2021-02-22","Alpha",11,10.19,108
"Thailand","2021-02-22","Delta",0,0,108
"Thailand","2021-02-22","Omicron",0,0,108
"Thailand","2021-03-08","Alpha",7,24.14,29
"Thailand","2021-03-08","Delta",1,3.45,29
"Thailand","2021-03-08","Omicron",0,0,29
"Thailand","2021-03-22","Alpha",5,15.15,33
"Thailand","2021-03-22","Delta",0,0,33
"Thailand","2021-03-22","Omicron",0,0,33
"Thailand","2021-04-05","Alpha",20,68.97,29
"Thailand","2021-04-05","Delta",0,0,29
"Thailand","2021-04-05","Omicron",0,0,29
"Thailand","2021-04-19","Alpha",116,89.92,129
"Thailand","2021-04-19","Delta",2,1.55,129
"Thailand","2021-04-19","Omicron",0,0,129
"Thailand","2021-05-03","Alpha",95,95.96,99
"Thailand","2021-05-03","Delta",1,1.01,99
"Thailand","2021-05-03","Omicron",0,0,99
"Thailand","2021-05-17","Alpha",493,83.7,589
"Thailand","2021-05-17","Delta",59,10.02,589
"Thailand","2021-05-17","Omicron",0,0,589
"Thailand","2021-05-31","Alpha",513,83.69,613
"Thailand","2021-05-31","Delta",68,11.09,613
"Thailand","2021-05-31","Omicron",0,0,613
"Thailand","2021-06-14","Alpha",204,74.45,274
"Thailand","2021-06-14","Delta",69,25.18,274
"Thailand","2021-06-14","Omicron",0,0,274
"Thailand","2021-06-28","Alpha",188,48.08,391
"Thailand","2021-06-28","Delta",188,48.08,391
"Thailand","2021-06-28","Omicron",0,0,391
"Thailand","2021-07-12","Alpha",57,27.4,208
"Thailand","2021-07-12","Delta",148,71.15,208
"Thailand","2021-07-12","Omicron",0,0,208
"Thailand","2021-07-26","Alpha",182,30.85,590
"Thailand","2021-07-26","Delta",391,66.27,590
"Thailand","2021-07-26","Omicron",0,0,590
"Thailand","2021-08-09","Alpha",57,19.13,298
"Thailand","2021-08-09","Delta",239,80.2,298
"Thailand","2021-08-09","Omicron",0,0,298
"Thailand","2021-08-23","Alpha",45,14.52,310
"Thailand","2021-08-23","Delta",264,85.16,310
"Thailand","2021-08-23","Omicron",0,0,310
"Thailand","2021-09-06","Alpha",11,3.57,308
"Thailand","2021-09-06","Delta",294,95.45,308
"Thailand","2021-09-06","Omicron",0,0,308
