METAREA,COUNTY,AGE,COVIDUNAW,gender,education,race,hispanic,marital_status
3121,37067,33,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6641,0,27,1,Female,High School or below,White,Hispanic,Single
3122,0,27,1,Male,Bachelor's,Black,Non-Hispanic,Single
3122,0,25,1,Male,Bachelor's,Black,Non-Hispanic,Single
6641,0,21,1,Female,Bachelor's,Asian,Non-Hispanic,Single
6641,0,21,1,Female,Graduate or Professional Degree,Asian,Hispanic,Single
1521,37119,42,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,42,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,37119,74,1,Female,Bachelor's,White,Non-Hispanic,Married
6641,0,24,1,Female,Bachelor's,White,Non-Hispanic,Single
6641,0,21,1,Male,Some College or Associate Degree,Asian,Non-Hispanic,Single
6641,0,21,1,Male,Some College or Associate Degree,Asian,Non-Hispanic,Single
1521,37119,63,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,37119,57,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,37119,27,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Single
3121,37067,54,1,Male,Bachelor's,White,Non-Hispanic,Divorced
6642,0,63,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,23,1,Male,Bachelor's,Asian,Non-Hispanic,Single
6641,0,35,1,Male,Bachelor's,White,Non-Hispanic,Single
2560,0,61,1,Female,High School or below,Black,Non-Hispanic,Divorced
1521,37119,20,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
1521,37119,19,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
1521,37119,21,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
1521,0,53,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,0,23,1,Male,Some College or Associate Degree,Asian,Non-Hispanic,Single
6641,0,49,1,Female,Bachelor's,Black,Non-Hispanic,Married
6641,0,50,1,Male,Bachelor's,Black,Non-Hispanic,Married
6642,0,48,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
1521,0,22,1,Female,High School or below,Black,Non-Hispanic,Single
1521,0,60,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,0,61,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6641,0,31,1,Male,Bachelor's,White,Non-Hispanic,Single
3122,0,35,1,Male,Bachelor's,White,Non-Hispanic,Married
3122,0,34,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
6642,0,66,1,Female,High School or below,Black,Non-Hispanic,Married
1521,37119,32,1,Male,Graduate or Professional Degree,Black,Non-Hispanic,Divorced
6641,0,61,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Divorced
1521,0,37,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,0,35,1,Female,Graduate or Professional Degree,Asian,Non-Hispanic,Married
6642,0,70,2,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,75,2,Female,Bachelor's,White,Non-Hispanic,Married
3121,37067,37,1,Male,Some College or Associate Degree,White,Non-Hispanic,Divorced
3122,0,18,1,Male,High School or below,White,Hispanic,Single
6642,0,34,1,Female,High School or below,White,Non-Hispanic,Married
6642,0,47,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
1521,37119,26,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Single
1521,37119,26,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Single
1521,37119,59,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,37119,29,1,Male,Bachelor's,Black,Non-Hispanic,Single
6641,0,39,1,Male,Bachelor's,Black,Non-Hispanic,Married
6641,0,37,1,Female,Bachelor's,Black,Non-Hispanic,Married
6642,0,39,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,40,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,28,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,29,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
3122,0,40,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
3122,0,40,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
3121,37067,70,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Married
3122,0,58,1,Female,High School or below,Black,Non-Hispanic,Divorced
1521,37119,55,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,37119,16,1,Male,High School or below,White,Non-Hispanic,Single
1521,37119,49,1,Male,Bachelor's,Asian,Non-Hispanic,Married
1521,37119,45,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,37119,56,1,Male,High School or below,Black,Non-Hispanic,Married
1521,37119,32,1,Female,High School or below,Black,Non-Hispanic,Married
6642,0,37,1,Male,High School or below,White,Hispanic,Single
6642,0,50,1,Male,Bachelor's,White,Hispanic,Single
6641,0,33,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,0,25,1,Male,Some College or Associate Degree,White,Hispanic,Single
3122,0,59,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Married
3122,0,56,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Married
3122,0,21,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,0,52,1,Male,Bachelor's,White,Hispanic,Married
1521,0,52,1,Female,Bachelor's,White,Hispanic,Married
1521,0,29,1,Male,Bachelor's,White,Hispanic,Single
1521,37119,52,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,44,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,37119,71,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,71,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,37119,44,1,Female,Bachelor's,White,Non-Hispanic,Divorced
1521,37119,54,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Divorced
1521,37119,54,1,Male,Bachelor's,Asian,Non-Hispanic,Married
1521,37119,42,1,Female,Some College or Associate Degree,Asian,Non-Hispanic,Married
1521,37119,54,1,Male,Bachelor's,Asian,Non-Hispanic,Married
6641,0,36,1,Male,High School or below,White,Hispanic,Single
6641,0,27,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
3122,0,56,1,Male,Bachelor's,Black,Non-Hispanic,Married
3122,0,16,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,37119,29,1,Male,Bachelor's,White,Non-Hispanic,Single
1521,37119,25,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Single
1521,37119,23,1,Female,Bachelor's,White,Non-Hispanic,Single
1521,37119,25,1,Female,Bachelor's,White,Non-Hispanic,Single
1521,37119,33,2,Male,Bachelor's,White,Non-Hispanic,Married
1521,37119,39,2,Female,Bachelor's,White,Non-Hispanic,Married
1521,37119,36,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,36,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,37,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Divorced
1521,37119,36,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,41,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,31,1,Male,High School or below,Black,Non-Hispanic,Single
1521,37119,60,1,Female,High School or below,Black,Non-Hispanic,Married
3121,37067,57,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
6641,0,59,1,Female,Bachelor's,White,Non-Hispanic,Married
2560,0,29,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,37119,24,1,Female,Bachelor's,White,Non-Hispanic,Single
2560,0,32,1,Female,Graduate or Professional Degree,Asian,Non-Hispanic,Married
2560,0,36,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
9999,0,69,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,0,32,1,Male,High School or below,Black,Non-Hispanic,Married
1521,0,30,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Married
3121,37057,42,1,Male,High School or below,White,Non-Hispanic,Married
1521,0,66,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,0,63,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
6642,0,38,1,Female,High School or below,White,Non-Hispanic,Single
6642,0,58,1,Male,High School or below,White,Non-Hispanic,Divorced
3121,37057,47,1,Female,High School or below,White,Hispanic,Married
3121,37057,54,1,Male,High School or below,White,Hispanic,Married
3122,0,51,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
3122,0,51,1,Male,High School or below,White,Non-Hispanic,Married
3122,0,59,1,Male,Bachelor's,White,Non-Hispanic,Married
3122,0,47,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,37179,45,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,37179,45,1,Female,Bachelor's,White,Non-Hispanic,Married
2560,0,41,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
3121,37067,73,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
3121,37067,61,1,Male,High School or below,White,Non-Hispanic,Divorced
9999,0,57,1,Male,High School or below,White,Non-Hispanic,Married
1521,0,45,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
6642,0,53,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,57,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,40,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,35,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,31,1,Female,High School or below,White,Non-Hispanic,Married
6642,0,29,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,51,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,51,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,16,1,Female,High School or below,White,Non-Hispanic,Single
6642,0,18,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
1521,37119,57,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,37119,58,1,Female,Bachelor's,Asian,Non-Hispanic,Married
1521,37119,21,1,Male,Some College or Associate Degree,Asian,Non-Hispanic,Single
1521,37119,27,1,Male,Bachelor's,Asian,Non-Hispanic,Single
1521,37119,74,1,Female,High School or below,Black,Non-Hispanic,Married
6642,0,43,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Single
6642,0,55,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,37179,45,1,Female,High School or below,White,Non-Hispanic,Married
1521,37179,29,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
1521,0,61,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
1521,0,53,1,Female,Bachelor's,Black,Non-Hispanic,Married
1521,0,59,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Married
6641,0,50,1,Female,Graduate or Professional Degree,White,Hispanic,Divorced
3121,37057,56,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
1521,37119,42,1,Male,High School or below,White,Non-Hispanic,Divorced
3121,0,34,1,Male,High School or below,White,Non-Hispanic,Married
3122,0,38,1,Male,High School or below,White,Hispanic,Single
3121,37067,25,1,Male,Bachelor's,Black,Non-Hispanic,Single
3121,37067,22,1,Male,High School or below,White,Non-Hispanic,Married
1521,37119,45,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
3122,0,57,1,Female,Bachelor's,White,Non-Hispanic,Married
3122,0,60,1,Male,Bachelor's,White,Non-Hispanic,Married
3122,0,22,1,Male,High School or below,Asian,Non-Hispanic,Single
6642,0,68,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,38,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
6642,0,35,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,37,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,61,1,Male,Bachelor's,Black,Non-Hispanic,Married
6642,0,33,1,Female,Graduate or Professional Degree,Asian,Non-Hispanic,Married
6642,0,34,1,Male,Bachelor's,Asian,Non-Hispanic,Married
6642,0,56,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,59,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,28,1,Female,Bachelor's,White,Non-Hispanic,Single
1521,0,43,1,Male,High School or below,Black,Non-Hispanic,Single
2560,0,22,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
2560,0,22,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,37179,74,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,23,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
6642,0,21,1,Female,High School or below,White,Non-Hispanic,Married
1521,0,63,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,0,24,1,Male,Bachelor's,White,Non-Hispanic,Single
6642,0,45,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
6642,0,45,1,Female,Graduate or Professional Degree,Asian,Non-Hispanic,Married
3121,0,39,1,Male,Bachelor's,White,Non-Hispanic,Married
3121,0,39,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,0,55,1,Male,Graduate or Professional Degree,Black,Non-Hispanic,Married
9999,0,37,1,Male,Bachelor's,White,Non-Hispanic,Divorced
2560,0,46,1,Male,Bachelor's,White,Non-Hispanic,Married
2560,0,45,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,29,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
6642,0,63,1,Male,Bachelor's,White,Hispanic,Married
1521,0,32,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
1521,0,26,1,Female,Some College or Associate Degree,White,Hispanic,Single
1521,37119,70,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,24,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
6642,0,41,1,Male,Bachelor's,Asian,Non-Hispanic,Married
6642,0,38,1,Female,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,37119,23,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,37119,32,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Single
6642,0,18,1,Female,High School or below,White,Hispanic,Single
6642,0,20,1,Male,High School or below,White,Hispanic,Single
6642,0,21,1,Male,High School or below,White,Hispanic,Single
3122,0,43,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
6642,0,23,1,Female,Bachelor's,White,Non-Hispanic,Single
6642,0,23,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
6641,0,35,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
6642,0,49,1,Female,Graduate or Professional Degree,White,Hispanic,Married
6642,0,53,1,Male,Some College or Associate Degree,White,Hispanic,Married
6642,0,57,1,Male,High School or below,White,Hispanic,Single
9999,0,47,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,0,46,1,Male,High School or below,White,Non-Hispanic,Married
1521,0,32,1,Female,High School or below,White,Non-Hispanic,Married
2560,0,54,1,Male,Bachelor's,White,Non-Hispanic,Married
6641,0,47,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6641,0,44,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6641,0,18,1,Female,High School or below,White,Non-Hispanic,Single
1521,37119,50,1,Female,Bachelor's,Black,Non-Hispanic,Single
1521,37159,85,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,37159,80,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,0,49,1,Male,Bachelor's,Asian,Non-Hispanic,Married
1521,0,44,1,Female,Some College or Associate Degree,Asian,Non-Hispanic,Married
1521,37119,64,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,37119,37,1,Female,High School or below,White,Non-Hispanic,Married
1521,37119,42,1,Male,High School or below,White,Non-Hispanic,Married
1521,37119,37,1,Male,High School or below,White,Non-Hispanic,Single
6642,0,26,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,25,1,Female,Bachelor's,White,Non-Hispanic,Married
2560,0,42,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Married
2560,0,41,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Married
2560,0,19,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Single
3121,37057,55,2,Male,High School or below,White,Hispanic,Married
3122,0,28,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
6642,0,46,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,58,1,Male,High School or below,White,Non-Hispanic,Married
1521,37179,45,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37179,45,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
3121,37057,34,1,Female,Bachelor's,Black,Hispanic,Single
1521,37179,36,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Married
1521,37179,42,1,Male,Graduate or Professional Degree,Black,Non-Hispanic,Married
6642,0,38,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,37,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,31,1,Female,Bachelor's,White,Non-Hispanic,Married
6641,0,23,1,Female,Bachelor's,Black,Non-Hispanic,Single
6641,0,43,1,Female,High School or below,White,Non-Hispanic,Married
6642,0,58,1,Female,High School or below,White,Non-Hispanic,Divorced
3122,0,39,1,Male,High School or below,White,Non-Hispanic,Single
1521,37179,62,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37179,60,1,Female,Bachelor's,White,Non-Hispanic,Married
3121,0,64,1,Female,High School or below,White,Non-Hispanic,Married
1521,0,23,1,Female,High School or below,White,Non-Hispanic,Single
1521,0,45,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,0,48,1,Female,Bachelor's,Asian,Non-Hispanic,Married
3122,0,56,1,Male,High School or below,Black,Non-Hispanic,Single
3121,37057,66,1,Male,High School or below,White,Non-Hispanic,Married
6641,0,76,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
